,delfi,ft
190,0.1896749146748204,0.19463302466725102
191,0.19194563274392623,0.19617065825642696
192,0.19767614410067916,0.1975393913571701
193,0.1933151447956068,0.19288479436418599
194,0.19413419324880227,0.19529088604087672
195,0.19155680170430658,0.1931321117162974
196,0.1977859824161732,0.19775210403491916
197,0.19146382007839738,0.19111696093778469
198,0.19631264571123444,0.19674788320382383
199,0.19939957831350325,0.19877523599022015
200,0.1965737660976583,0.19629002637940055
201,0.1948076635071858,0.1955421852630082
202,0.20534108497086326,0.20514803796712539
203,0.212999959249469,0.21195673276211768
204,0.18984250658783194,0.18947856957160567
205,0.1965631067069609,0.19660515324366307
206,0.1881429521326509,0.1905619501282198
207,0.18308576886560976,0.18498210986858213
208,0.17620907788500306,0.17592840668938586
209,0.186587347654604,0.18678203466797197
210,0.19589305293931653,0.19558272975634874
211,0.1889083716076549,0.1895348412318642
212,0.19443563017096765,0.19554026519628542
213,0.19591050628111703,0.19871050989390057
214,0.20707904589712123,0.20726099106908422
215,0.192793728390301,0.19349313358060152
216,0.1854210364692569,0.1890331482298921
217,0.1854862573804916,0.19081454960874153
218,0.18620596433508851,0.18846062883083167
219,0.19644290969088485,0.198411330488187
220,0.20112679719954002,0.20080277963289558
221,0.18008904830137162,0.18666765107863834
222,0.1831995499042699,0.18774194677928152
223,0.18403418779934985,0.1892621083005282
224,0.18966511886765056,0.1900160525482716
225,0.18658955725329565,0.18979962410915177
226,0.18048182390885867,0.1840339006615313
227,0.18783738032553474,0.19002522636764022
228,0.1800522070770235,0.18951591036304127
229,0.18153149527870527,0.17932828412229368
230,0.1960871553929965,0.19866346229363446
231,0.1793843763947791,0.18469618505789787
232,0.19472638236198017,0.19926216010659595
233,0.1900415116889584,0.19006172756299664
234,0.19686013954021947,0.1962826714322443
235,0.1814223866277683,0.1812923663633821
236,0.20150278814788586,0.20146311783347148
237,0.1914454877586216,0.19116882001080826
238,0.1760119464351685,0.17674422906083143
239,0.18230934819330405,0.18366887838247514
240,0.18342494606490564,0.18299577916423443
241,0.1924281178969847,0.19195715947754316
242,0.19046743377078512,0.19308723647471432
243,0.1979132028889397,0.19821371146971573
244,0.19522620923389195,0.1959252407603587
245,0.19455253129832176,0.19460936029358986
246,0.19255741062442572,0.19645431858264412
247,0.18311487090338874,0.1891388260010296
248,0.18131054825502368,0.18537675744031507
249,0.18927666345096533,0.19281542521357917
250,0.1945772679194689,0.19468586813458827
251,0.19938047495790867,0.19805380963541147
252,0.18389100019209384,0.18586540157134285
253,0.19407825205257218,0.19694635279245007
254,0.18879870910541668,0.19646779009571408
255,0.18645362261170056,0.19199293789596505
256,0.20674644227418723,0.20575050853870558
257,0.17697188415086693,0.17666845244871543
258,0.18026827614274746,0.18057178549042194
259,0.17928719208639804,0.179206524287403
260,0.17490018259508808,0.17794505438996416
261,0.18356536135966608,0.18340036717610209
262,0.18689777222006124,0.186566911206659
263,0.19126142629515216,0.19127837090279637
264,0.18143093823516326,0.18228140780967056
265,0.1842002921103598,0.18476964017797687
266,0.18324175772581394,0.18034631892697664
267,0.17404488306117036,0.17423669556283117
268,0.1894060921107846,0.18937709242196898
269,0.20048483434118478,0.2005989617063179
270,0.1997520867519985,0.2001748058030716
271,0.1858521677313798,0.18693899560720634
272,0.17672778119800062,0.18708197034649623
273,0.19749431654910615,0.20037779470124129
274,0.19237340805758057,0.1933766376938534
275,0.19663091715825778,0.19694054029847852
276,0.18567094011502214,0.18736196967088384
277,0.18787874530221627,0.19232981223517776
278,0.18590864650414735,0.19027023561661416
279,0.18043363857212724,0.18692097747553083
280,0.19229337804846364,0.1928318957811476
281,0.18799948753688311,0.18839128718806503
282,0.18215417141386844,0.18370389914510488
283,0.18738795958848184,0.18807707711406593
284,0.18078467355733832,0.18202587594447198
285,0.19011734814047898,0.19005094713116868
286,0.18882802819362587,0.19125675148089138
287,0.18526900518016637,0.1904140662947267
288,0.18572556751575509,0.18603769266048023
289,0.18989387082151377,0.1939021865627979
290,0.18230195810467906,0.1871717992134591
291,0.18762467226128413,0.19002412238341085
292,0.18423014339488525,0.18087867771761518
293,0.19675163129142603,0.19545034666828104
294,0.19643623960240958,0.19601090700899668
295,0.1883912480865339,0.1885383390265674
296,0.18490505618680586,0.18440909299323677
297,0.19573522012655745,0.19576335569581896
298,0.18726983238249578,0.18929903482344898
299,0.18998195762957884,0.191173392464978
300,0.19579190976252697,0.19535690016086926
301,0.19227825769546178,0.19159938982190772
302,0.18792279125184086,0.18710972177508545
303,0.19175631771352833,0.19255063710526213
304,0.18756605784380884,0.18941926492432626
305,0.18197517864530774,0.18189007078594518
306,0.1960438124486486,0.19657991666391028
307,0.190368106048192,0.19012029704190006
308,0.1874177041009516,0.1883449600735686
309,0.18668415611952768,0.18624327549963673
310,0.19019621272190873,0.1899944202791821
311,0.2012044506472222,0.2012722800397298
312,0.17004665368926714,0.16933480532899475
313,0.18207234267435432,0.18156896036373246
314,0.17988029253082397,0.17924001681117038
315,0.18436048108836328,0.1854184454766742
316,0.19312994649035486,0.19368490521845202
317,0.18816170304449867,0.18841842556918154
318,0.19653389477861657,0.1960273712881146
319,0.18772941004841381,0.18765229622839708
320,0.20087408995855183,0.20164172499828412
321,0.18324494923717863,0.18354588175508715
322,0.18031334757401463,0.18107063391676892
323,0.20077828678739326,0.20039729472565787
324,0.19158158892994487,0.19125086965107463
325,0.18314202848491754,0.1867890294155208
326,0.18642582175724998,0.18756976196511402
327,0.17733206319416087,0.1851249753053736
328,0.18775731843495508,0.18995273082120462
329,0.19477325106197504,0.19274023590166733
330,0.19460127213610248,0.1949201757850406
331,0.1884618267015573,0.18821237800616988
332,0.18706598708798014,0.18754776260705427
333,0.18298428752276155,0.18768215417394618
334,0.18662558965572354,0.19021775547552736
335,0.18912118518334292,0.19002479480850462
336,0.18451005820397032,0.1877560646532775
337,0.1883874237296567,0.18985551607473633
338,0.1968861509616438,0.19776499237589837
339,0.1721167650751783,0.17143077009409696
340,0.18445571512896072,0.18446113730150857
341,0.18554290801369813,0.18551219947766184
342,0.184631094508537,0.18443119717890835
343,0.17818589358560807,0.17770473475869678
344,0.18729760585740735,0.18939866517435372
345,0.18270550135563018,0.18553261945267369
346,0.1881044912496685,0.19288012162805213
347,0.18303038405517705,0.18544160402843346
348,0.19279877913737045,0.1954005959359644
349,0.1808604718573578,0.18296035176969339
350,0.1973157580643873,0.1968314193478743
351,0.19790590590268045,0.19739234020697624
352,0.2119709129262269,0.2093662577348972
353,0.1992250258275411,0.1981949092251913
354,0.19195321523230022,0.1919186803583726
355,0.20140802790967377,0.20157730705301344
356,0.19566700014662688,0.19581235582584522
357,0.18546722666387155,0.1892094147656607
358,0.1871176811406139,0.1904386479687286
359,0.19562668712195866,0.1966385349578452
360,0.1745933380724265,0.17303768086678276
361,0.18743257907777972,0.18634358041541127
362,0.20587109911275625,0.20517763184829588
363,0.1812851286163011,0.1814611154187242
364,0.19082957733349631,0.19034999666150051
365,0.1906500885266994,0.19000823218707985
366,0.1892449590098946,0.1897093389149771
367,0.1983803205269821,0.19813653261825792
368,0.1964515840349262,0.20044490454885824
369,0.17739242976227737,0.18558986576208475
370,0.18332699545205233,0.18913282485079486
371,0.18968130682377424,0.19413923141782521
372,0.19648903616636854,0.1974921957479738
373,0.1918032112966174,0.19206284032290719
374,0.18728387880056346,0.19189166221345566
375,0.20385384154769529,0.2039611717491508
376,0.2008037280717525,0.2001299645045927
377,0.19689084600227094,0.19869714883474807
378,0.19112891850087438,0.194636134344171
379,0.19158262576780263,0.19079572236870934
380,0.1856135525310653,0.1880693280703448
381,0.18672831020664996,0.18761760849970785
382,0.19034428835769807,0.19060931376977944
383,0.18892911338291707,0.1951067759757951
384,0.18394474714190812,0.1927610411642492
385,0.18228019353807826,0.18828458600316195
386,0.1901699599856821,0.19238019567127015
387,0.18714878415051392,0.19500279506397084
388,0.18730462780230966,0.19641342419816485
389,0.1892100709661343,0.1954377452613525
390,0.1885554206952731,0.19835256998778414
391,0.2044155228029297,0.2042335708101955
392,0.1992846358220089,0.19957056738850074
393,0.1967222747625213,0.19712661895507533
394,0.1833319270365148,0.18637570524200897
395,0.19740535935295675,0.19725319415794368
396,0.19244939407045797,0.19200493898637916
397,0.19017803366906277,0.1873942550012284
398,0.17772780125986443,0.17711868595111926
399,0.17967450884456804,0.17938299980376257
400,0.19758791950102558,0.1977430806322943
401,0.17985334827683896,0.18475064199411226
402,0.18320603171863434,0.18352660454525652
403,0.19413673246051685,0.19374017360054424
404,0.20659019054539415,0.2072553050675072
405,0.19010840341440274,0.19031966356719235
406,0.192772380430815,0.1928098047562886
407,0.19841173561272796,0.19784302847889504
408,0.19209730836825475,0.1957270055682328
409,0.18013079624373193,0.18727538598040933
410,0.18435456086397653,0.18868582898776287
411,0.1897748960480815,0.1899101482940773
412,0.19099516923436985,0.195870753533734
413,0.1928149598836628,0.1939250885472578
414,0.19227107472722588,0.19253965351257815
415,0.18713113163089393,0.1875430913022724
416,0.1940453850557516,0.1938127445662962
417,0.1914663078655143,0.19090250757684024
418,0.1876450562850479,0.18735619803881717
419,0.1893950943720106,0.1886464660803828
420,0.19710907290248478,0.197053777598378
421,0.19896190021511465,0.1988706096041937
422,0.19366576126228055,0.19351500451533254
423,0.19056863558203554,0.19138001740220512
424,0.1969257857817783,0.19859225616131537
425,0.19975874064764665,0.19871637876615972
426,0.20200866183196628,0.202801668642577
427,0.187060611073143,0.18719211336430402
428,0.1821165289636053,0.18133433820398587
429,,0.19971150684965125
430,0.17540876533334468,0.17426338835322186
431,0.1900481741979187,0.18959116996833725
432,0.18854937249160122,0.18771973208741632
433,0.18416592788883493,0.18355570100998841
434,0.209707567078531,0.20918492321163992
435,0.19556777915461215,0.1928820238307007
436,0.18779322625446174,0.1867047203380219
437,0.18052035128483557,0.18058272313657028
438,0.18775137102160927,0.18742096997310678
439,0.19438986367426087,0.19361690802461234
440,0.18481550117372034,0.18880241883949803
441,0.18904449231250836,0.18872931309668903
442,0.1833941253019821,0.1828048218880721
443,0.21340249414147866,0.2115187888491611
444,0.1912080387331301,0.1905135619689069
445,0.1799826740085286,0.17932950920940255
446,0.1969712798756475,0.1960288417086281
447,0.19561621919874989,0.19265742646784034
448,0.2068402865054175,0.20526575334950803
449,0.19118428288175632,0.1924296484420444
450,0.19950749997213021,0.19965559421516743
451,0.20157222759052792,0.20128895300455232
452,0.18873731585398157,0.19064322640056056
453,0.19572888357143903,0.19546392308932528
454,0.20839063825842757,0.20518332238011452
455,0.19699998244791045,0.1955876612884627
456,0.18221862254935697,0.1816845199886046
457,0.21231137573670317,0.21170506296437178
458,0.19266798936216328,0.19387968971698089
459,0.18733358035710537,0.18696286785319885
460,0.18000671538611196,0.17957912824906097
461,0.18240463312767208,0.1854010396973552
462,0.18563673509232176,0.19340131655866394
463,0.19038063438718297,0.19221038087898723
464,0.19159653067484375,0.1918946050252864
465,0.1858195094133827,0.18673911898035378
466,0.18820496122445518,0.18760889797286928
467,0.18020443917831563,0.1840060044245348
468,0.19096337837138783,0.1917849305241603
469,0.1798482161922131,0.18410189147967185
470,0.1842736484744829,0.18701106408403828
471,0.21068807498774503,0.2038774932951039
472,0.20155475613546908,0.19950997726552813
473,0.2209278771257516,0.21883696589962182
474,0.2118558352956717,0.20937693215284034
475,0.20693605337516524,0.20531616560797536
476,0.20876024735478407,0.2071845056200213
477,0.21248243684007598,0.2105155758096502
478,0.19256808270804873,0.19074920121855063
479,0.2012514850027694,0.19991928613584456
480,0.17468803058525473,0.17464667084733004
481,0.20154440402373291,0.2007841832238124
482,0.19041599976051427,0.19106070567110975
483,0.18274770758204803,0.18335909773739026
484,0.184137772323496,0.1836514332963579
485,0.18331559622758042,0.18291316463038348
486,0.1829903027919012,0.18096523169064727
487,0.17740702294436567,0.1775692526408694
488,0.19307622465322632,0.1925595318075963
489,0.1855871999009355,0.18499719449118654
490,0.18031723922764453,0.1802441773568762
491,0.2042811333099764,0.2042339248822962
492,0.19667461411652812,0.1949964378326269
493,0.1875607433806689,0.187059176888568
494,0.19343941890678573,0.19355789355456518
495,0.18749646336282216,0.1892138561168205
496,0.1934911872509611,0.19938361280116199
497,0.1821596481897055,0.18808169771076874
498,0.1723287293098648,0.1713276886105215
499,0.19280447315951613,0.19128674734495513
500,0.204476819915325,0.20302393997062834
501,0.18513005859007695,0.18454263663868117
502,0.1910888945092173,0.19086706748224608
503,0.19263134285060532,0.19138101087215484
